"","Indnum","Activity","solar_powered_water_heater","gas_water_heater","electric_water_heater_peak_hour","electric_water_heater_off_peak","gas","natural_gas","hybrid","electric_peak_hours","electric_off_peak_hours","jetfuel"
"19835",735,"air travel - large plane",0,0,0,0,0,0,0,0,0,0
"19836",735,"air travel - small  plane (<50 seats)",0,0,0,0,0,0,0,0,0,1
"19837",735,"car trips- self only",0,0,0,0,1,0,0,0,0,0
"19838",735,"car trips - driver and self",0,0,0,0,1,0,0,0,0,0
"19839",735,"car trips - 2+ people with multiple end points",0,0,0,0,1,0,0,0,0,0
"19840",735,"trips using public ground transportation",0,0,0,0,0,0,0,0,0,0
"19841",735,"bags of garbage disposed",0,0,0,0,0,0,0,0,0,0
"19842",735,"bags of recycling deposited (negative CF)",0,0,0,0,0,0,0,0,0,0
"19843",735,"bags of compost deposited (negative CF)",0,0,0,0,0,0,0,0,0,0
"19844",735,"hazardous or electric items disposed",0,0,0,0,0,0,0,0,0,0
"19845",735,"large items disposed",0,0,0,0,0,0,0,0,0,0
"19846",736,"Household heating => 70F",0,0,0,0,0,1,0,0,0,0
"19847",736,"Household heating < 70F",0,0,0,0,0,1,0,0,0,0
"19848",736,"Use of heat pump",0,0,0,0,0,0,1,0,0,0
"19849",736,"Use of air conditioner",0,0,0,0,0,0,0,0,0,0
"19850",736,"shower - short",0,1,1,0,0,0,0,0,0,0
"19851",736,"shower - long (> 3 min)",0,0,0,0,0,0,0,0,0,0
"19852",736,"bath",0,0,0,0,0,0,0,0,0,0
"19853",736,"wash-up",0,0,0,1,0,0,0,0,0,0
"19854",736,"use of dishwasher",0,0,0,0,0,0,0,0,0,0
"19855",736,"use of clothes washer",0,0,0,0,0,0,0,0,0,0
"19856",736,"use of clothes dryer",0,0,0,0,0,0,0,0,1,0
"19857",736,"use of cooking range",0,0,0,0,0,0,0,0,1,0
"19858",736,"use of  oven",0,0,0,0,0,0,0,0,1,0
"19859",736,"use of self-clean feature of electric oven",0,0,0,0,0,0,0,0,0,0
"19860",736,"Small kitchen appliance in the home",0,0,0,1,0,0,0,0,0,0
"19861",736,"TV/computer use",1,0,0,0,0,0,0,0,0,0
"19862",736,"air travel - large plane",0,0,0,0,0,0,0,0,0,1
"19863",736,"air travel - small  plane (<50 seats)",0,0,0,0,0,0,0,0,0,0
"19864",736,"car trips- self only",0,0,0,0,1,0,0,0,0,0
"19865",736,"car trips - driver and self",0,0,0,0,1,0,0,0,0,0
"19866",736,"car trips - 2+ people with multiple end points",0,0,0,0,1,0,0,0,0,0
"19867",736,"trips using public ground transportation",0,0,0,0,0,0,0,0,0,0
"19868",736,"bags of garbage disposed",0,0,0,0,0,0,0,0,0,0
"19869",736,"bags of recycling deposited (negative CF)",0,0,0,0,0,0,0,0,0,0
"19870",736,"bags of compost deposited (negative CF)",0,0,0,0,0,0,0,0,0,0
"19871",736,"hazardous or electric items disposed",0,0,0,0,0,0,0,0,0,0
"19872",736,"large items disposed",0,0,0,0,0,0,0,0,0,0
"19873",737,"Household heating => 70F",0,0,0,0,0,1,0,0,0,0
"19874",737,"Household heating < 70F",0,0,0,0,0,1,0,0,0,0
"19875",737,"Use of heat pump",0,1,0,0,0,0,0,0,0,0
"19876",737,"Use of air conditioner",0,0,0,1,0,0,0,0,0,0
"19877",737,"shower - short",0,0,0,0,0,0,0,0,0,0
"19878",737,"shower - long (> 3 min)",0,0,0,0,0,0,0,0,0,0
"19879",737,"bath",1,0,0,0,0,0,0,0,0,0
"19880",737,"wash-up",0,0,0,0,0,0,0,0,0,0
"19881",737,"use of dishwasher",0,0,0,0,0,0,0,0,0,0
"19882",737,"use of clothes washer",0,0,0,0,0,0,0,0,0,0
"19883",737,"use of clothes dryer",1,0,0,0,0,0,0,0,0,0
"19884",737,"use of cooking range",0,1,0,0,0,0,0,0,0,0
"19885",737,"use of  oven",0,0,0,0,0,0,0,0,0,0
"19886",737,"use of self-clean feature of electric oven",0,0,0,0,0,0,0,0,0,0
"19887",737,"Small kitchen appliance in the home",0,0,0,0,0,0,0,0,0,0
"19888",737,"TV/computer use",0,0,0,0,0,0,0,0,0,0
"19889",737,"air travel - large plane",0,0,0,0,0,0,0,0,0,0
"19890",737,"air travel - small  plane (<50 seats)",0,0,0,0,0,0,0,0,0,0
"19891",737,"car trips- self only",0,0,0,0,1,0,0,0,0,0
"19892",737,"car trips - driver and self",0,0,0,0,1,0,0,0,0,0
"19893",737,"car trips - 2+ people with multiple end points",0,0,0,0,1,0,0,0,0,0
"19894",737,"trips using public ground transportation",0,0,0,0,0,0,0,0,0,0
"19895",737,"bags of garbage disposed",0,0,0,0,0,0,0,0,0,0
"19896",737,"bags of recycling deposited (negative CF)",0,0,0,0,0,0,0,0,0,0
"19897",737,"bags of compost deposited (negative CF)",0,0,0,0,0,0,0,0,0,0
"19898",737,"hazardous or electric items disposed",0,0,0,0,0,0,0,0,0,0
"19899",737,"large items disposed",0,0,0,0,0,0,0,0,0,0
"19900",738,"Household heating => 70F",0,0,1,1,0,1,0,0,0,0
"19901",738,"Household heating < 70F",1,0,0,0,0,1,0,0,0,0
"19902",738,"Use of heat pump",0,0,0,0,0,0,0,0,0,0
"19903",738,"Use of air conditioner",0,0,0,0,0,0,0,0,0,0
"19904",738,"shower - short",0,0,0,0,0,0,0,0,0,0
"19905",738,"shower - long (> 3 min)",0,0,0,0,0,0,1,0,0,0
"19906",738,"bath",0,0,0,0,0,0,0,0,0,0
"19907",738,"wash-up",0,0,0,0,0,0,0,0,0,0
"19908",738,"use of dishwasher",0,0,0,0,0,0,0,0,0,0
"19909",738,"use of clothes washer",0,0,0,0,0,0,0,0,0,0
"19910",738,"use of clothes dryer",0,0,0,0,0,0,0,0,1,0
"19911",738,"use of cooking range",0,0,0,0,0,0,0,0,1,0
"19912",738,"use of  oven",0,0,0,0,0,0,0,0,1,0
"19913",738,"use of self-clean feature of electric oven",0,0,0,0,0,0,0,0,0,0
"19914",738,"Small kitchen appliance in the home",0,0,0,0,0,0,0,0,0,0
"19915",738,"TV/computer use",0,0,0,0,0,0,0,1,0,0
"19916",738,"air travel - large plane",0,0,0,0,0,0,0,0,0,0
"19917",738,"air travel - small  plane (<50 seats)",0,0,0,0,0,0,0,0,0,1
"19918",738,"car trips- self only",0,0,0,0,1,0,0,0,0,0
"19919",738,"car trips - driver and self",0,0,0,0,1,0,0,0,0,0
"19920",738,"car trips - 2+ people with multiple end points",0,0,0,0,1,0,0,0,0,0
"19921",738,"trips using public ground transportation",0,0,0,0,0,0,0,0,0,0
"19922",738,"bags of garbage disposed",0,0,0,0,0,0,0,0,0,0
"19923",738,"bags of recycling deposited (negative CF)",0,0,0,0,0,0,0,0,0,0
"19924",738,"bags of compost deposited (negative CF)",0,0,0,0,0,0,0,0,0,0
"19925",738,"hazardous or electric items disposed",0,0,0,0,0,0,0,0,0,0
"19926",738,"large items disposed",0,0,0,0,0,0,0,0,0,0
"19927",739,"Household heating => 70F",0,1,0,0,0,1,0,0,0,0
"19928",739,"Household heating < 70F",0,0,0,0,0,1,0,0,0,0
"19929",739,"Use of heat pump",0,0,0,0,0,0,0,0,0,0
"19930",739,"Use of air conditioner",0,0,0,0,0,0,1,0,0,0
"19931",739,"shower - short",0,0,0,0,0,0,0,0,0,0
"19932",739,"shower - long (> 3 min)",0,0,0,0,0,0,0,0,0,0
"19933",739,"bath",0,0,0,0,0,0,0,0,0,0
"19934",739,"wash-up",0,0,0,0,0,0,0,0,0,0
"19935",739,"use of dishwasher",0,0,0,0,0,0,0,0,0,0
"19936",739,"use of clothes washer",0,0,0,0,0,0,0,0,0,0
"19937",739,"use of clothes dryer",0,0,0,0,0,0,0,0,0,0
"19938",739,"use of cooking range",0,0,0,0,0,0,0,0,0,0
"19939",739,"use of  oven",0,0,0,0,0,0,0,0,0,0
"19940",739,"use of self-clean feature of electric oven",0,0,0,0,0,0,0,0,0,0
"19941",739,"Small kitchen appliance in the home",0,0,0,0,0,0,0,0,0,0
"19942",739,"TV/computer use",0,0,0,0,0,0,0,0,0,0
"19943",739,"air travel - large plane",0,0,0,0,0,0,0,0,0,0
"19944",739,"air travel - small  plane (<50 seats)",0,0,0,0,0,0,0,0,0,0
"19945",739,"car trips- self only",0,0,0,0,1,0,0,0,0,0
"19946",739,"car trips - driver and self",0,0,0,0,1,0,0,0,0,0
"19947",739,"car trips - 2+ people with multiple end points",0,0,0,0,1,0,0,0,0,0
"19948",739,"trips using public ground transportation",0,0,0,0,0,0,0,0,0,0
"19949",739,"bags of garbage disposed",0,0,0,0,0,0,0,0,0,0
"19950",739,"bags of recycling deposited (negative CF)",0,0,0,0,0,0,0,0,0,0
"19951",739,"bags of compost deposited (negative CF)",0,0,0,0,0,0,0,0,0,0
"19952",739,"hazardous or electric items disposed",0,0,0,0,0,0,0,0,0,0
"19953",739,"large items disposed",0,0,0,0,0,0,0,0,0,0
"19954",740,"Household heating => 70F",0,0,0,0,0,1,0,0,0,0
"19955",740,"Household heating < 70F",0,0,0,0,0,1,0,0,0,0
"19956",740,"Use of heat pump",1,0,0,0,0,0,0,0,0,0
"19957",740,"Use of air conditioner",0,0,0,0,1,0,0,0,0,0
"19958",740,"shower - short",0,1,0,0,0,0,0,0,0,0
"19959",740,"shower - long (> 3 min)",0,0,0,0,0,0,0,0,0,0
"19960",740,"bath",0,0,0,0,0,0,0,0,0,0
"19961",740,"wash-up",0,0,0,0,0,0,0,0,0,0
"19962",740,"use of dishwasher",0,0,0,0,0,0,0,0,0,0
"19963",740,"use of clothes washer",0,0,0,1,0,0,0,0,0,0
"19964",740,"use of clothes dryer",0,0,0,0,0,0,0,0,1,0
"19965",740,"use of cooking range",1,0,0,0,0,0,0,0,1,0
"19966",740,"use of  oven",0,1,0,1,0,0,0,0,1,0
"19967",740,"use of self-clean feature of electric oven",0,1,0,0,0,0,0,0,0,0
"19968",740,"Small kitchen appliance in the home",0,0,0,0,0,0,0,0,0,0
"19969",740,"TV/computer use",0,0,0,1,0,0,1,0,0,0
"19970",740,"air travel - large plane",0,0,0,0,0,0,0,0,0,0
"19971",740,"air travel - small  plane (<50 seats)",0,0,0,0,0,0,0,0,0,1
"19972",740,"car trips- self only",0,0,0,0,1,0,0,0,0,0
"19973",740,"car trips - driver and self",0,0,0,0,1,0,0,0,0,0
"19974",740,"car trips - 2+ people with multiple end points",0,0,0,0,1,0,0,0,0,0
"19975",740,"trips using public ground transportation",0,0,0,0,0,0,0,0,0,0
"19976",740,"bags of garbage disposed",0,0,0,0,0,0,0,0,0,0
"19977",740,"bags of recycling deposited (negative CF)",0,0,0,0,0,0,0,0,0,0
"19978",740,"bags of compost deposited (negative CF)",0,0,0,0,0,0,0,0,0,0
"19979",740,"hazardous or electric items disposed",0,0,0,0,0,0,0,0,0,0
"19980",740,"large items disposed",0,0,0,0,0,0,0,0,0,0
"19981",741,"Household heating => 70F",0,0,0,0,0,1,0,0,0,0
"19982",741,"Household heating < 70F",0,1,0,0,0,1,0,0,0,0
"19983",741,"Use of heat pump",1,0,0,0,0,0,0,0,0,0
"19984",741,"Use of air conditioner",0,1,0,1,0,0,0,0,0,0
"19985",741,"shower - short",0,1,0,0,0,0,0,0,0,0
"19986",741,"shower - long (> 3 min)",0,0,0,0,0,0,0,0,0,0
"19987",741,"bath",0,0,0,0,0,0,0,0,0,0
"19988",741,"wash-up",0,0,0,0,0,0,0,0,0,0
"19989",741,"use of dishwasher",0,0,0,0,0,0,0,0,0,0
"19990",741,"use of clothes washer",0,0,0,0,0,0,0,0,0,0
"19991",741,"use of clothes dryer",0,0,0,0,0,0,0,0,0,0
"19992",741,"use of cooking range",0,0,0,0,0,0,0,0,0,0
"19993",741,"use of  oven",0,0,0,0,0,0,0,0,0,0
"19994",741,"use of self-clean feature of electric oven",0,0,0,0,0,0,0,0,0,0
"19995",741,"Small kitchen appliance in the home",1,0,0,0,0,0,0,0,0,0
"19996",741,"TV/computer use",0,0,0,0,0,0,0,1,0,0
"19997",741,"air travel - large plane",0,0,0,0,0,0,0,0,0,0
"19998",741,"air travel - small  plane (<50 seats)",0,0,0,0,0,0,0,0,0,0
"19999",741,"car trips- self only",0,0,0,0,1,0,0,0,0,0
"20000",741,"car trips - driver and self",0,0,0,0,1,0,0,0,0,0
"20001",741,"car trips - 2+ people with multiple end points",0,0,0,0,1,0,0,0,0,0
"20002",741,"trips using public ground transportation",0,0,0,0,0,0,0,0,0,0
"20003",741,"bags of garbage disposed",0,0,0,0,0,0,0,0,0,0
"20004",741,"bags of recycling deposited (negative CF)",0,0,0,0,0,0,0,0,0,0
"20005",741,"bags of compost deposited (negative CF)",0,0,0,0,0,0,0,0,0,0
"20006",741,"hazardous or electric items disposed",0,0,0,0,0,0,0,0,0,0
"20007",741,"large items disposed",0,0,0,0,0,0,0,0,0,0
"20008",742,"Household heating => 70F",0,0,0,0,0,1,0,0,0,0
"20009",742,"Household heating < 70F",0,0,1,0,0,1,0,0,0,0
"20010",742,"Use of heat pump",1,0,0,0,0,0,0,0,0,0
"20011",742,"Use of air conditioner",0,0,0,0,0,0,0,0,0,0
"20012",742,"shower - short",0,0,0,0,0,0,0,0,0,0
"20013",742,"shower - long (> 3 min)",0,0,0,0,0,0,0,0,0,0
"20014",742,"bath",1,0,0,0,0,0,0,0,0,0
"20015",742,"wash-up",1,0,1,0,0,0,0,0,0,0
"20016",742,"use of dishwasher",0,0,0,0,0,0,1,0,0,0
"20017",742,"use of clothes washer",0,0,0,0,0,0,0,0,0,0
"20018",742,"use of clothes dryer",0,0,0,0,0,0,0,1,1,0
"20019",742,"use of cooking range",0,0,1,0,0,0,0,0,1,0
"20020",742,"use of  oven",0,0,0,0,0,0,0,0,1,0
"20021",742,"use of self-clean feature of electric oven",0,0,0,0,0,0,0,0,0,0
"20022",742,"Small kitchen appliance in the home",0,0,0,0,0,0,0,0,0,0
"20023",742,"TV/computer use",0,0,0,0,0,0,0,0,0,0
"20024",742,"air travel - large plane",0,0,0,0,0,0,0,0,0,1
"20025",742,"air travel - small  plane (<50 seats)",0,0,0,0,0,0,0,0,0,0
"20026",742,"car trips- self only",0,0,0,0,1,0,0,0,0,0
"20027",742,"car trips - driver and self",0,0,0,0,1,0,0,0,0,0
"20028",742,"car trips - 2+ people with multiple end points",0,0,0,0,1,0,0,0,0,0
"20029",742,"trips using public ground transportation",0,0,0,0,0,0,0,0,0,0
"20030",742,"bags of garbage disposed",0,0,0,0,0,0,0,0,0,0
"20031",742,"bags of recycling deposited (negative CF)",0,0,0,0,0,0,0,0,0,0
"20032",742,"bags of compost deposited (negative CF)",0,0,0,0,0,0,0,0,0,0
"20033",742,"hazardous or electric items disposed",0,0,0,0,0,0,0,0,0,0
"20034",742,"large items disposed",0,0,0,0,0,0,0,0,0,0
"20035",743,"Household heating => 70F",0,1,0,0,0,1,0,0,0,0
"20036",743,"Household heating < 70F",0,0,0,0,0,1,0,0,0,0
"20037",743,"Use of heat pump",0,0,0,0,0,0,0,0,0,0
"20038",743,"Use of air conditioner",0,0,0,0,0,0,0,0,0,0
"20039",743,"shower - short",0,0,0,0,0,0,0,0,0,0
"20040",743,"shower - long (> 3 min)",0,0,0,0,0,0,0,0,0,0
"20041",743,"bath",0,1,0,0,0,0,0,0,0,0
"20042",743,"wash-up",0,0,0,0,0,0,0,0,0,0
"20043",743,"use of dishwasher",1,0,0,0,0,0,0,0,0,0
"20044",743,"use of clothes washer",0,0,0,0,0,0,0,0,0,0
"20045",743,"use of clothes dryer",0,0,0,0,0,0,0,0,0,0
"20046",743,"use of cooking range",1,0,0,0,0,0,0,0,0,0
"20047",743,"use of  oven",0,0,0,0,0,0,0,0,0,0
"20048",743,"use of self-clean feature of electric oven",0,0,0,0,0,0,0,0,0,0
"20049",743,"Small kitchen appliance in the home",0,0,0,0,0,0,0,0,0,0
"20050",743,"TV/computer use",0,0,0,0,0,0,0,0,0,0
"20051",743,"air travel - large plane",0,0,0,0,0,0,0,0,0,0
"20052",743,"air travel - small  plane (<50 seats)",0,0,0,0,0,0,0,0,0,0
"20053",743,"car trips- self only",0,0,0,0,1,0,0,0,0,0
"20054",743,"car trips - driver and self",0,0,0,0,1,0,0,0,0,0
"20055",743,"car trips - 2+ people with multiple end points",0,0,0,0,1,0,0,0,0,0
"20056",743,"trips using public ground transportation",0,0,0,0,0,0,0,0,0,0
"20057",743,"bags of garbage disposed",0,0,0,0,0,0,0,0,0,0
"20058",743,"bags of recycling deposited (negative CF)",0,0,0,0,0,0,0,0,0,0
"20059",743,"bags of compost deposited (negative CF)",0,0,0,0,0,0,0,0,0,0
"20060",743,"hazardous or electric items disposed",0,0,0,0,0,0,0,0,0,0
"20061",743,"large items disposed",0,0,0,0,0,0,0,0,0,0
"20062",744,"Household heating => 70F",0,0,0,0,0,1,0,0,0,0
"20063",744,"Household heating < 70F",0,0,0,0,0,1,0,0,0,0
"20064",744,"Use of heat pump",0,0,0,0,0,0,0,0,0,0
"20065",744,"Use of air conditioner",0,0,0,0,0,0,0,1,0,0
"20066",744,"shower - short",0,0,0,0,0,0,0,0,0,0
"20067",744,"shower - long (> 3 min)",0,0,1,0,0,0,1,0,0,0
"20068",744,"bath",0,0,0,0,0,0,0,1,0,0
"20069",744,"wash-up",0,0,0,0,0,0,0,0,0,0
"20070",744,"use of dishwasher",0,0,0,0,0,0,0,0,0,0
"20071",744,"use of clothes washer",0,0,0,0,0,0,0,0,0,0
"20072",744,"use of clothes dryer",1,0,0,0,0,0,0,0,1,0
"20073",744,"use of cooking range",0,0,0,0,0,0,0,0,1,0
"20074",744,"use of  oven",0,0,0,0,0,0,0,0,1,0
"20075",744,"use of self-clean feature of electric oven",1,0,0,0,0,0,0,0,0,0
"20076",744,"Small kitchen appliance in the home",0,1,0,0,0,0,0,0,0,0
"20077",744,"TV/computer use",0,0,0,0,0,0,0,0,0,0
"20078",744,"air travel - large plane",0,0,0,0,0,0,0,0,0,1
"20079",744,"air travel - small  plane (<50 seats)",0,0,0,0,0,0,0,0,0,0
"20080",744,"car trips- self only",0,0,0,0,1,0,0,0,0,0
"20081",744,"car trips - driver and self",0,0,0,0,1,0,0,0,0,0
"20082",744,"car trips - 2+ people with multiple end points",0,0,0,0,1,0,0,0,0,0
"20083",744,"trips using public ground transportation",0,0,0,0,0,0,0,0,0,0
"20084",744,"bags of garbage disposed",0,0,0,0,0,0,0,0,0,0
"20085",744,"bags of recycling deposited (negative CF)",0,0,0,0,0,0,0,0,0,0
"20086",744,"bags of compost deposited (negative CF)",0,0,0,0,0,0,0,0,0,0
"20087",744,"hazardous or electric items disposed",0,0,0,0,0,0,0,0,0,0
"20088",744,"large items disposed",0,0,0,0,0,0,0,0,0,0
"20089",745,"Household heating => 70F",0,0,0,0,0,1,0,0,0,0
"20090",745,"Household heating < 70F",0,0,0,0,0,1,0,0,0,0
"20091",745,"Use of heat pump",0,0,0,0,0,0,0,0,0,0
"20092",745,"Use of air conditioner",0,1,1,0,0,0,0,0,0,0
"20093",745,"shower - short",0,0,0,0,0,0,0,0,0,0
"20094",745,"shower - long (> 3 min)",0,0,0,0,0,0,0,0,0,0
"20095",745,"bath",0,1,0,0,0,0,0,0,0,0
"20096",745,"wash-up",0,0,1,0,0,0,0,0,0,0
"20097",745,"use of dishwasher",0,0,0,0,0,0,0,0,0,0
"20098",745,"use of clothes washer",0,0,0,0,0,0,0,0,0,0
"20099",745,"use of clothes dryer",0,0,0,0,0,0,0,0,0,0
"20100",745,"use of cooking range",0,0,0,0,0,0,0,0,0,0
"20101",745,"use of  oven",0,0,0,0,0,0,0,0,0,0
"20102",745,"use of self-clean feature of electric oven",0,0,0,0,0,0,1,0,0,0
"20103",745,"Small kitchen appliance in the home",0,0,0,0,0,0,0,0,0,0
"20104",745,"TV/computer use",0,0,0,0,0,0,1,0,0,0
"20105",745,"air travel - large plane",0,0,0,0,0,0,0,0,0,1
"20106",745,"air travel - small  plane (<50 seats)",0,0,0,0,0,0,0,0,0,0
"20107",745,"car trips- self only",0,0,0,0,1,0,0,0,0,0
"20108",745,"car trips - driver and self",0,0,0,0,1,0,0,0,0,0
"20109",745,"car trips - 2+ people with multiple end points",0,0,0,0,1,0,0,0,0,0
"20110",745,"trips using public ground transportation",0,0,0,0,0,0,0,0,0,0
"20111",745,"bags of garbage disposed",0,0,0,0,0,0,0,0,0,0
"20112",745,"bags of recycling deposited (negative CF)",0,0,0,0,0,0,0,0,0,0
"20113",745,"bags of compost deposited (negative CF)",0,0,0,0,0,0,0,0,0,0
"20114",745,"hazardous or electric items disposed",0,0,0,0,0,0,0,0,0,0
"20115",745,"large items disposed",0,0,0,0,0,0,0,0,0,0
"20116",746,"Household heating => 70F",0,0,0,0,0,1,0,0,0,0
"20117",746,"Household heating < 70F",0,0,0,0,0,1,0,0,0,0
"20118",746,"Use of heat pump",0,0,0,0,0,0,0,0,0,0
"20119",746,"Use of air conditioner",0,0,0,0,0,0,0,0,0,0
"20120",746,"shower - short",0,0,0,0,0,0,0,0,0,0
"20121",746,"shower - long (> 3 min)",0,0,0,0,0,0,0,0,0,0
"20122",746,"bath",0,0,0,0,0,0,0,0,0,0
"20123",746,"wash-up",0,0,0,0,0,0,0,0,0,0
"20124",746,"use of dishwasher",1,0,0,0,0,0,0,0,0,0
"20125",746,"use of clothes washer",0,0,0,0,0,0,0,0,0,0
"20126",746,"use of clothes dryer",0,1,0,0,0,0,0,0,1,0
"20127",746,"use of cooking range",0,0,0,0,0,0,0,0,1,0
"20128",746,"use of  oven",0,0,0,0,0,0,0,0,1,0
"20129",746,"use of self-clean feature of electric oven",0,0,0,0,0,0,0,0,0,0
"20130",746,"Small kitchen appliance in the home",0,0,0,0,0,0,0,0,0,0
"20131",746,"TV/computer use",0,0,0,0,0,0,0,0,0,0
"20132",746,"air travel - large plane",0,0,0,0,0,0,0,0,0,0
"20133",746,"air travel - small  plane (<50 seats)",0,0,0,0,0,0,0,0,0,0
"20134",746,"car trips- self only",0,0,0,0,1,0,0,0,0,0
"20135",746,"car trips - driver and self",0,0,0,0,1,0,0,0,0,0
"20136",746,"car trips - 2+ people with multiple end points",0,0,0,0,1,0,0,0,0,0
"20137",746,"trips using public ground transportation",0,0,0,0,0,0,0,0,0,0
"20138",746,"bags of garbage disposed",0,0,0,0,0,0,0,0,0,0
"20139",746,"bags of recycling deposited (negative CF)",0,0,0,0,0,0,0,0,0,0
"20140",746,"bags of compost deposited (negative CF)",0,0,0,0,0,0,0,0,0,0
"20141",746,"hazardous or electric items disposed",0,0,0,0,0,0,0,0,0,0
"20142",746,"large items disposed",0,0,0,0,0,0,0,0,0,0
"20143",747,"Household heating => 70F",0,0,1,0,0,1,0,0,0,0
"20144",747,"Household heating < 70F",0,0,1,0,0,1,0,0,0,0
"20145",747,"Use of heat pump",1,0,0,0,0,0,0,0,0,0
"20146",747,"Use of air conditioner",0,0,0,0,0,0,0,1,0,0
"20147",747,"shower - short",1,0,0,0,0,0,0,0,0,0
"20148",747,"shower - long (> 3 min)",0,0,0,0,0,0,0,0,0,0
"20149",747,"bath",1,0,0,0,0,0,0,0,0,0
"20150",747,"wash-up",0,0,0,0,0,0,0,0,0,0
"20151",747,"use of dishwasher",0,0,0,0,0,0,0,0,0,0
"20152",747,"use of clothes washer",0,0,0,0,0,0,0,1,0,0
"20153",747,"use of clothes dryer",0,0,0,0,0,0,0,0,0,0
"20154",747,"use of cooking range",1,1,0,0,0,0,0,0,0,0
"20155",747,"use of  oven",0,0,0,0,0,0,0,0,0,0
"20156",747,"use of self-clean feature of electric oven",0,0,0,0,0,0,0,0,0,0
"20157",747,"Small kitchen appliance in the home",0,0,0,0,0,0,0,0,0,0
"20158",747,"TV/computer use",0,0,0,1,0,0,0,0,0,0
"20159",747,"air travel - large plane",0,0,0,0,0,0,0,0,0,0
"20160",747,"air travel - small  plane (<50 seats)",0,0,0,0,0,0,0,0,0,0
"20161",747,"car trips- self only",0,0,0,0,1,0,0,0,0,0
"20162",747,"car trips - driver and self",0,0,0,0,1,0,0,0,0,0
"20163",747,"car trips - 2+ people with multiple end points",0,0,0,0,1,0,0,0,0,0
"20164",747,"trips using public ground transportation",0,0,0,0,0,0,0,0,0,0
"20165",747,"bags of garbage disposed",0,0,0,0,0,0,0,0,0,0
"20166",747,"bags of recycling deposited (negative CF)",0,0,0,0,0,0,0,0,0,0
"20167",747,"bags of compost deposited (negative CF)",0,0,0,0,0,0,0,0,0,0
"20168",747,"hazardous or electric items disposed",0,0,0,0,0,0,0,0,0,0
"20169",747,"large items disposed",0,0,0,0,0,0,0,0,0,0
"20170",748,"Household heating => 70F",0,0,0,0,0,1,0,0,0,0
"20171",748,"Household heating < 70F",0,0,0,0,0,1,0,0,0,0
"20172",748,"Use of heat pump",0,0,0,0,1,0,0,0,0,0
"20173",748,"Use of air conditioner",0,0,0,0,0,0,0,0,0,0
"20174",748,"shower - short",0,0,1,0,0,0,0,0,0,0
"20175",748,"shower - long (> 3 min)",0,0,0,0,0,0,0,0,0,0
"20176",748,"bath",0,0,0,0,0,0,0,0,0,0
"20177",748,"wash-up",0,0,0,0,0,0,0,0,0,0
"20178",748,"use of dishwasher",0,0,0,0,0,0,0,0,0,0
"20179",748,"use of clothes washer",0,0,0,0,0,0,0,0,0,0
"20180",748,"use of clothes dryer",0,0,0,0,0,0,0,0,1,0
"20181",748,"use of cooking range",0,0,0,0,0,0,0,0,1,0
"20182",748,"use of  oven",0,0,0,0,0,0,0,0,1,0
"20183",748,"use of self-clean feature of electric oven",0,0,0,1,0,0,0,0,0,0
"20184",748,"Small kitchen appliance in the home",1,0,1,0,0,0,0,0,0,0
"20185",748,"TV/computer use",0,0,0,0,0,0,0,0,0,0
"20186",748,"air travel - large plane",0,0,0,0,0,0,0,0,0,1
"20187",748,"air travel - small  plane (<50 seats)",0,0,0,0,0,0,0,0,0,0
"20188",748,"car trips- self only",0,0,0,0,1,0,0,0,0,0
"20189",748,"car trips - driver and self",0,0,0,0,1,0,0,0,0,0
"20190",748,"car trips - 2+ people with multiple end points",0,0,0,0,1,0,0,0,0,0
"20191",748,"trips using public ground transportation",0,0,0,0,0,0,0,0,0,0
"20192",748,"bags of garbage disposed",0,0,0,0,0,0,0,0,0,0
"20193",748,"bags of recycling deposited (negative CF)",0,0,0,0,0,0,0,0,0,0
"20194",748,"bags of compost deposited (negative CF)",0,0,0,0,0,0,0,0,0,0
"20195",748,"hazardous or electric items disposed",0,0,0,0,0,0,0,0,0,0
"20196",748,"large items disposed",0,0,0,0,0,0,0,0,0,0
"20197",749,"Household heating => 70F",0,0,0,0,0,1,0,0,0,0
"20198",749,"Household heating < 70F",0,0,0,0,0,1,0,0,0,0
"20199",749,"Use of heat pump",0,0,0,0,0,0,0,0,0,0
"20200",749,"Use of air conditioner",0,1,0,0,0,0,0,0,0,0
"20201",749,"shower - short",0,0,0,0,0,0,0,0,0,0
"20202",749,"shower - long (> 3 min)",0,0,1,0,0,0,0,0,0,0
"20203",749,"bath",0,1,0,0,0,0,0,0,0,0
"20204",749,"wash-up",0,0,0,0,1,0,0,0,0,0
"20205",749,"use of dishwasher",0,0,0,0,0,0,0,0,0,0
"20206",749,"use of clothes washer",0,0,0,0,0,0,0,0,0,0
"20207",749,"use of clothes dryer",0,0,0,0,0,0,0,0,0,0
